CASE_ID;SORTING;EVENTTIME;ACTIVITY_EN;Automation
1618;12859;17/04/2018 02:49;Baking pizza ready;B
1618;12860;17/04/2018 02:49;Departure pizza;A
1618;12861;17/04/2018 02:49;Plan route;A
1618;12862;17/04/2018 02:56;Pizza arrives at customer;A
1618;12863;17/04/2018 03:21;Payment customer;A
1620;12864;08/04/2018 07:48;Order by phone;A
1620;12865;08/04/2018 07:50;Start preparing pizza;A
1620;12866;08/04/2018 07:52;Start baking pizza;A
1620;12867;08/04/2018 08:01;Baking pizza ready;A
1620;12868;08/04/2018 08:02;Plan route;A
1620;12869;08/04/2018 08:03;Departure pizza;B
1620;12870;08/04/2018 08:07;Pizza arrives at customer;A
1620;12871;08/04/2018 08:33;Payment customer;B
1621;12872;09/04/2018 23:57;Order by phone;A
1621;12873;09/04/2018 23:59;Start preparing pizza;A
1621;12874;10/04/2018 00:05;Call Customer;A
1621;12875;10/04/2018 00:07;Start preparing pizza;A
1621;12876;10/04/2018 00:09;Baking pizza ready;A
1621;12877;10/04/2018 00:09;Start baking pizza;A
1621;12878;10/04/2018 00:12;Plan route;A
1621;12879;10/04/2018 00:14;Departure pizza;B
1621;12880;10/04/2018 00:16;Pizza arrives at customer;A
1621;12881;10/04/2018 00:47;Payment customer;A
1622;12882;08/03/2018 21:32;Start order website;A
1622;12883;08/03/2018 21:40;Approve order website;A
1622;12884;08/03/2018 21:41;Receive order website;A
1622;12885;08/03/2018 21:44;Start preparing pizza;B
1622;12886;08/03/2018 21:44;Payment via credit card;A
1622;12887;08/03/2018 21:48;Start baking pizza;A
1622;12888;08/03/2018 22:00;Baking pizza ready;A
1622;12889;08/03/2018 22:05;Departure pizza;B
1622;12890;08/03/2018 22:05;Plan route;A
1622;12891;08/03/2018 22:14;Pizza arrives at customer;A
1622;12892;08/03/2018 22:26;Pizza received;A
1623;12893;20/04/2018 23:15;Order by phone;A
1623;12894;20/04/2018 23:18;Start preparing pizza;A
1623;12895;20/04/2018 23:21;Call Customer;A
1623;12896;20/04/2018 23:25;Start preparing pizza;A
1623;12897;20/04/2018 23:29;Start baking pizza;A
1623;12898;20/04/2018 23:39;Baking pizza ready;A
1623;12899;20/04/2018 23:41;Plan route;B
1623;12900;20/04/2018 23:44;Departure pizza;A
1623;12901;20/04/2018 23:53;Pizza arrives at customer;B
1623;12902;21/04/2018 00:10;Payment customer;A
1624;12903;05/04/2018 13:14;Start order website;A
1624;12904;05/04/2018 13:19;Approve order website;A
1624;12905;05/04/2018 13:19;Receive order website;B
1624;12906;05/04/2018 13:23;Call Customer;B
1624;12907;05/04/2018 13:25;Start preparing pizza;A
1624;12908;05/04/2018 13:31;Start baking pizza;B
1624;12909;05/04/2018 13:44;Departure pizza;B
1624;12910;05/04/2018 13:44;Baking pizza ready;B
1624;12911;05/04/2018 13:44;Plan route;A
1624;12912;05/04/2018 13:49;Pizza arrives at customer;B
1624;12913;05/04/2018 14:17;Payment customer;B
1625;12914;03/04/2018 20:11;Order by phone;A
1625;12915;03/04/2018 20:12;Start baking pizza;A
1625;12916;03/04/2018 20:12;Start preparing pizza;A
1625;12917;03/04/2018 20:16;Baking pizza ready;B
1625;12918;03/04/2018 20:23;Start baking pizza;A
1625;12919;03/04/2018 20:23;Start preparing pizza;A
1625;12920;03/04/2018 20:27;Baking pizza ready;B
1625;12921;03/04/2018 20:33;Plan route;A
1625;12922;03/04/2018 20:35;Departure pizza;A
1625;12923;03/04/2018 20:39;Pizza arrives at customer;B
1625;12924;03/04/2018 20:42;Payment customer;A
1626;12925;01/05/2018 15:59;Order at the counter (shop);A
1626;12926;01/05/2018 16:00;Start preparing pizza;B
1626;12927;01/05/2018 16:07;Start baking pizza;A
1626;12928;01/05/2018 16:12;Baking pizza ready;A
1626;12929;01/05/2018 16:13;Payment customer;A
1627;12930;20/04/2018 12:10;Order at the counter (shop);B
1627;12931;20/04/2018 12:11;Start preparing pizza;A
1627;12932;20/04/2018 12:12;Start baking pizza;A
1627;12933;20/04/2018 12:25;Baking pizza ready;B
1627;12934;20/04/2018 12:26;Payment customer;A
1628;12935;03/07/2018 11:52;Order at the counter (shop);A
1628;12936;03/07/2018 11:54;Start preparing pizza;B
1628;12937;03/07/2018 12:01;Start baking pizza;A
1628;12938;03/07/2018 12:03;Baking pizza ready;B
1628;12939;03/07/2018 12:04;Payment customer;A
1629;12940;31/01/2018 09:05;Order by phone;A
1629;12941;31/01/2018 09:07;Start preparing pizza;A
1629;12942;31/01/2018 09:10;Start baking pizza;A
1629;12943;31/01/2018 09:28;Baking pizza ready;A
1629;12944;31/01/2018 09:33;Start preparing pizza;B
1629;12945;31/01/2018 09:39;Start baking pizza;A
1629;12946;31/01/2018 09:51;Baking pizza ready;A
1629;12947;31/01/2018 09:55;Plan route;B
1629;12948;31/01/2018 09:58;Departure pizza;A
1629;12949;31/01/2018 10:02;Pizza arrives at customer;A
1629;12950;31/01/2018 10:25;Payment customer;A
1631;12951;19/02/2018 22:07;Start preparing pizza;A
1631;12952;19/02/2018 22:07;Order by phone;B
1631;12953;19/02/2018 22:13;Start baking pizza;A
1631;12954;19/02/2018 22:18;Baking pizza ready;B
1631;12955;19/02/2018 22:19;Start preparing pizza;A
1631;12956;19/02/2018 22:26;Start baking pizza;A
1631;12957;19/02/2018 22:35;Baking pizza ready;A
1631;12958;19/02/2018 22:42;Plan route;A
1631;12959;19/02/2018 22:44;Departure pizza;A
1631;12960;19/02/2018 22:46;Pizza arrives at customer;A
1631;12961;19/02/2018 22:57;Payment customer;B
1633;12962;22/06/2018 03:29;Order at the counter (shop);A
1633;12963;22/06/2018 03:31;Start preparing pizza;A
1633;12964;22/06/2018 03:36;Start baking pizza;B
1633;12965;22/06/2018 03:42;Baking pizza ready;A
1633;12966;22/06/2018 03:43;Payment customer;B
1635;12967;05/08/2018 19:57;Order by phone;A
1635;12968;05/08/2018 19:58;Start preparing pizza;A
1635;12969;05/08/2018 19:59;Start baking pizza;A
1635;12970;05/08/2018 20:04;Baking pizza ready;A
1635;12971;05/08/2018 20:13;Start preparing pizza;B
1635;12972;05/08/2018 20:15;Start baking pizza;A
1635;12973;05/08/2018 20:26;Baking pizza ready;A
1635;12974;05/08/2018 20:33;Plan route;A
1635;12975;05/08/2018 20:33;Departure pizza;A
1635;12976;05/08/2018 20:37;Pizza arrives at customer;A
1635;12977;05/08/2018 20:43;Payment customer;A
1636;12978;25/02/2018 04:15;Start order website;A
1636;12979;25/02/2018 04:27;Start preparing pizza;A
1636;12980;25/02/2018 04:27;Approve order website;A
1636;12981;25/02/2018 04:27;Receive order website;B
1636;12982;25/02/2018 04:30;Start baking pizza;A
1636;12983;25/02/2018 04:43;Start preparing pizza;B
1636;12984;25/02/2018 04:46;Start baking pizza;A
1636;12985;25/02/2018 04:59;Baking pizza ready;A
1636;12986;25/02/2018 05:02;Plan route;A
1636;12987;25/02/2018 05:07;Departure pizza;A
1636;12988;25/02/2018 05:08;Pizza arrives at customer;B
1636;12989;25/02/2018 05:37;Payment customer;A
1638;12990;14/04/2018 20:57;Order by phone;A
1638;12991;14/04/2018 20:59;Start baking pizza;A
1638;12992;14/04/2018 20:59;Start preparing pizza;B
1638;12993;14/04/2018 21:09;Baking pizza ready;A
1638;12994;14/04/2018 21:12;Plan route;A
1638;12995;14/04/2018 21:15;Departure pizza;A
1638;12996;14/04/2018 21:18;Pizza arrives at customer;A
1638;12997;14/04/2018 21:30;Payment customer;A
1639;12998;02/04/2018 19:42;Order by phone;A
1639;12999;02/04/2018 19:43;Start baking pizza;A
1639;13000;02/04/2018 19:43;Start preparing pizza;A
1639;13001;02/04/2018 19:44;Baking pizza ready;A
1639;13002;02/04/2018 19:44;Plan route;A
1639;13003;02/04/2018 19:49;Departure pizza;A
1639;13004;02/04/2018 19:50;Pizza arrives at customer;A
1639;13005;02/04/2018 20:11;Payment customer;A
1640;13006;15/02/2018 05:43;Order by phone;A
1640;13007;15/02/2018 05:46;Start preparing pizza;A
1640;13008;15/02/2018 05:47;Start baking pizza;A
1640;13009;15/02/2018 05:55;Baking pizza ready;B
1640;13010;15/02/2018 05:56;Plan route;A
1640;13011;15/02/2018 06:01;Departure pizza;A
1640;13012;15/02/2018 06:06;Pizza arrives at customer;A
1640;13013;15/02/2018 06:43;Payment customer;A
1641;13014;09/03/2018 21:40;Order by phone;B
1641;13015;09/03/2018 21:42;Start preparing pizza;A
1641;13016;09/03/2018 21:48;Start baking pizza;B
1641;13017;09/03/2018 21:54;Baking pizza ready;B
1641;13018;09/03/2018 21:54;Plan route;A
1641;13019;09/03/2018 21:57;Departure pizza;A
1641;13020;09/03/2018 21:58;Pizza arrives at customer;B
1641;13021;09/03/2018 22:22;Payment customer;A
1642;13022;11/03/2018 14:18;Order by phone;A
1642;13023;11/03/2018 14:19;Start preparing pizza;B
1642;13024;11/03/2018 14:24;Start baking pizza;A
1642;13025;11/03/2018 14:37;Baking pizza ready;A
1642;13026;11/03/2018 14:45;Start preparing pizza;B
1642;13027;11/03/2018 14:52;Start baking pizza;A
1642;13028;11/03/2018 14:55;Baking pizza ready;A
1642;13029;11/03/2018 14:59;Plan route;A
1642;13030;11/03/2018 15:03;Departure pizza;B
1642;13031;11/03/2018 15:12;Pizza arrives at customer;A
1642;13032;11/03/2018 15:44;Payment customer;B
1643;13033;15/05/2018 20:24;Start order website;A
1643;13034;15/05/2018 20:24;Approve order website;A
1643;13035;15/05/2018 20:25;Receive order website;B
1643;13036;15/05/2018 20:30;Call Customer;B
1643;13037;15/05/2018 20:33;Start preparing pizza;A
1643;13038;15/05/2018 20:36;Start baking pizza;A
1643;13039;15/05/2018 20:44;Baking pizza ready;B
1643;13040;15/05/2018 20:48;Plan route;A
1643;13041;15/05/2018 20:53;Departure pizza;A
1643;13042;15/05/2018 20:56;Pizza arrives at customer;A
1643;13043;15/05/2018 21:05;Payment customer;A
1644;13044;20/03/2018 12:18;Order by phone;A
1644;13045;20/03/2018 12:21;Start preparing pizza;A
1644;13046;20/03/2018 12:23;Start baking pizza;A
1644;13047;20/03/2018 12:32;Baking pizza ready;B
1644;13048;20/03/2018 12:32;Plan route;A
1644;13049;20/03/2018 12:34;Departure pizza;A
1644;13050;20/03/2018 12:38;Payment customer;A
1644;13051;20/03/2018 12:38;Pizza arrives at customer;A
1645;13052;31/01/2018 07:02;Order by phone;A
1645;13053;31/01/2018 07:04;Start preparing pizza;A
1645;13054;31/01/2018 07:07;Start baking pizza;A
1645;13055;31/01/2018 07:16;Baking pizza ready;A
1645;13056;31/01/2018 07:16;Plan route;A
1645;13057;31/01/2018 07:19;Departure pizza;A
1645;13058;31/01/2018 07:26;Pizza arrives at customer;A
1645;13059;31/01/2018 07:44;Payment customer;B
1646;13060;13/03/2018 20:19;Start preparing pizza;A
1646;13061;13/03/2018 20:19;Order at the counter (shop);A
1646;13062;13/03/2018 20:21;Start baking pizza;A
1646;13063;13/03/2018 20:32;Baking pizza ready;A
1646;13064;13/03/2018 20:33;Payment customer;B
1647;13065;24/03/2018 11:35;Order by phone;A
1647;13066;24/03/2018 11:38;Start preparing pizza;A
1647;13067;24/03/2018 11:43;Start baking pizza;A
1647;13068;24/03/2018 11:52;Baking pizza ready;A
1647;13069;24/03/2018 11:57;Start preparing pizza;A
1647;13070;24/03/2018 12:04;Start baking pizza;B
1647;13071;24/03/2018 12:05;Baking pizza ready;B
1647;13072;24/03/2018 12:12;Plan route;A
1647;13073;24/03/2018 12:14;Departure pizza;B
1647;13074;24/03/2018 12:21;Pizza arrives at customer;A
1647;13075;24/03/2018 12:49;Payment customer;A
1648;13076;26/02/2018 13:49;Start order website;A
1648;13077;26/02/2018 13:52;Approve order website;A
1648;13078;26/02/2018 13:52;Receive order website;A
1648;13079;26/02/2018 13:55;Payment via credit card;A
1648;13080;26/02/2018 14:02;Start preparing pizza;A
1648;13081;26/02/2018 14:02;Call Customer;B
1648;13082;26/02/2018 14:05;Start baking pizza;A
1649;13083;10/03/2018 04:53;Order by phone;A
1649;13084;10/03/2018 04:55;Start baking pizza;A
1649;13085;10/03/2018 04:55;Start preparing pizza;A
1649;13086;10/03/2018 05:00;Baking pizza ready;B
1649;13087;10/03/2018 05:06;Start preparing pizza;A
1649;13088;10/03/2018 05:09;Start baking pizza;A
1649;13089;10/03/2018 05:20;Baking pizza ready;A
1649;13090;10/03/2018 05:27;Plan route;A
1649;13091;10/03/2018 05:28;Departure pizza;A
1649;13092;10/03/2018 05:35;Pizza arrives at customer;A
1649;13093;10/03/2018 05:41;Payment customer;A
1650;13094;09/07/2018 11:18;Start preparing pizza;A
1650;13095;09/07/2018 11:18;Order by phone;A
1650;13096;09/07/2018 11:19;Start baking pizza;A
1650;13097;09/07/2018 11:24;Baking pizza ready;A
1650;13098;09/07/2018 11:29;Plan route;A
1650;13099;09/07/2018 11:31;Departure pizza;A
1650;13100;09/07/2018 11:31;Pizza arrives at customer;B
1650;13101;09/07/2018 11:56;Payment customer;A
1651;13102;12/05/2018 13:35;Start order website;A
1651;13103;12/05/2018 13:43;Approve order website;A
1651;13104;12/05/2018 13:43;Receive order website;A
1651;13105;12/05/2018 13:43;Start preparing pizza;B
1651;13106;12/05/2018 13:43;Call Customer;B
1651;13107;12/05/2018 13:45;Baking pizza ready;A
1651;13108;12/05/2018 13:45;Start baking pizza;B
1651;13109;12/05/2018 13:49;Plan route;B
1651;13110;12/05/2018 13:54;Departure pizza;A
1651;13111;12/05/2018 13:59;Pizza arrives at customer;B
1651;13112;12/05/2018 14:38;Payment customer;A
1652;13113;07/04/2018 21:01;Order by phone;A
1652;13114;07/04/2018 21:02;Start preparing pizza;A
1652;13115;07/04/2018 21:05;Call Customer;A
1652;13116;07/04/2018 21:06;Start preparing pizza;A
1652;13117;07/04/2018 21:11;Start baking pizza;B
1652;13118;07/04/2018 21:13;Baking pizza ready;A
1652;13119;07/04/2018 21:15;Plan route;A
1652;13120;07/04/2018 21:16;Departure pizza;A
1652;13121;07/04/2018 21:22;Pizza arrives at customer;A
1652;13122;07/04/2018 21:32;Payment customer;A
1653;13123;29/04/2018 17:07;Order by phone;A
1653;13124;29/04/2018 17:10;Start preparing pizza;A
1653;13125;29/04/2018 17:11;Call Customer;A
1653;13126;29/04/2018 17:17;Start preparing pizza;A
1653;13127;29/04/2018 17:23;Start baking pizza;B
1653;13128;29/04/2018 17:25;Baking pizza ready;A
1653;13129;29/04/2018 17:27;Plan route;A
1653;13130;29/04/2018 17:27;Departure pizza;A
1653;13131;29/04/2018 17:30;Pizza arrives at customer;A
1653;13132;29/04/2018 18:07;Payment customer;B
1654;13133;27/06/2018 01:57;Order by phone;B
1654;13134;27/06/2018 01:59;Start preparing pizza;A
1654;13135;27/06/2018 02:06;Start baking pizza;A
1654;13136;27/06/2018 02:07;Baking pizza ready;B
1654;13137;27/06/2018 02:12;Plan route;A
1654;13138;27/06/2018 02:14;Departure pizza;A
1654;13139;27/06/2018 02:17;Pizza arrives at customer;B
1654;13140;27/06/2018 02:17;Payment customer;B
1656;13141;19/08/2018 17:25;Order by phone;A
1656;13142;19/08/2018 17:27;Start preparing pizza;A
1656;13143;19/08/2018 17:32;Start baking pizza;A
1656;13144;19/08/2018 17:41;Baking pizza ready;A
1656;13145;19/08/2018 17:45;Plan route;B
1656;13146;19/08/2018 17:48;Departure pizza;A
1656;13147;19/08/2018 17:55;Pizza arrives at customer;A
1656;13148;19/08/2018 18:24;Payment customer;A
1657;13149;28/03/2018 09:39;Start order website;A
1657;13150;28/03/2018 09:48;Approve order website;A
1657;13151;28/03/2018 09:48;Receive order website;A
1657;13152;28/03/2018 09:57;Start preparing pizza;A
1657;13153;28/03/2018 09:58;Start baking pizza;A
1657;13154;28/03/2018 10:03;Start preparing pizza;A
1657;13155;28/03/2018 10:05;Start baking pizza;A
1657;13156;28/03/2018 10:12;Baking pizza ready;A
1657;13157;28/03/2018 10:15;Plan route;A
1657;13158;28/03/2018 10:18;Departure pizza;A
1657;13159;28/03/2018 10:20;Pizza arrives at customer;A
1657;13160;28/03/2018 10:42;Payment customer;B
1658;13161;15/04/2018 07:17;Start order website;A
1658;13162;15/04/2018 07:24;Approve order website;A
1658;13163;15/04/2018 07:24;Receive order website;A
1658;13164;15/04/2018 07:30;Payment via credit card;B
1658;13165;15/04/2018 07:38;Start preparing pizza;B
1658;13166;15/04/2018 07:38;Baking pizza ready;A
1658;13167;15/04/2018 07:38;Plan route;A
1658;13168;15/04/2018 07:38;Start baking pizza;A
1658;13169;15/04/2018 07:42;Departure pizza;A
1658;13170;15/04/2018 07:43;Pizza arrives at customer;A
1658;13171;15/04/2018 08:10;Pizza received;B
1660;13172;12/03/2018 09:04;Order by phone;A
1660;13173;12/03/2018 09:06;Start preparing pizza;A
1660;13174;12/03/2018 09:11;Start baking pizza;B
1660;13175;12/03/2018 09:11;Baking pizza ready;B
1660;13176;12/03/2018 09:12;Plan route;B
1660;13177;12/03/2018 09:13;Departure pizza;B
1660;13178;12/03/2018 09:20;Pizza arrives at customer;A
1660;13179;12/03/2018 09:34;Payment customer;B
1662;13180;30/04/2018 13:03;Start order website;B
1662;13181;30/04/2018 13:03;Approve order website;A
1662;13182;30/04/2018 13:04;Receive order website;A
1662;13183;30/04/2018 13:06;Payment via credit card;A
1662;13184;30/04/2018 13:15;Start preparing pizza;B
1662;13185;30/04/2018 13:21;Start baking pizza;A
1662;13186;30/04/2018 13:26;Baking pizza ready;A
1662;13187;30/04/2018 13:31;Plan route;A
1662;13188;30/04/2018 13:33;Departure pizza;B
1662;13189;30/04/2018 13:34;Pizza arrives at customer;A
1662;13190;30/04/2018 13:59;Pizza received;B
1663;13191;21/03/2018 23:03;Start preparing pizza;B
1663;13192;21/03/2018 23:03;Order by phone;A
1663;13193;21/03/2018 23:10;Start baking pizza;A
1663;13194;21/03/2018 23:28;Baking pizza ready;A
1663;13195;21/03/2018 23:37;Start baking pizza;A
1663;13196;21/03/2018 23:37;Start preparing pizza;B
1663;13197;21/03/2018 23:50;Baking pizza ready;B
1663;13198;21/03/2018 23:53;Plan route;A
1663;13199;21/03/2018 23:57;Departure pizza;A
1663;13200;22/03/2018 00:02;Pizza arrives at customer;A
1663;13201;22/03/2018 00:25;Payment customer;A
1664;13202;14/04/2018 00:15;Order by phone;A
1664;13203;14/04/2018 00:16;Start preparing pizza;B
1664;13204;14/04/2018 00:18;Start baking pizza;A
1664;13205;14/04/2018 00:19;Baking pizza ready;B
1664;13206;14/04/2018 00:19;Plan route;B
1664;13207;14/04/2018 00:21;Departure pizza;A
1664;13208;14/04/2018 00:24;Pizza arrives at customer;A
1664;13209;14/04/2018 00:28;Payment customer;B
1665;13210;22/05/2018 06:32;Start preparing pizza;A
1665;13211;22/05/2018 06:32;Order by phone;B
1665;13212;22/05/2018 06:38;Start baking pizza;A
1665;13213;22/05/2018 06:38;Baking pizza ready;A
1665;13214;22/05/2018 06:43;Plan route;A
1665;13215;22/05/2018 06:44;Departure pizza;A
1665;13216;22/05/2018 06:46;Pizza arrives at customer;A
1665;13217;22/05/2018 07:06;Payment customer;A
1666;13218;11/06/2018 04:39;Start order website;A
1666;13219;11/06/2018 04:43;Approve order website;A
1666;13220;11/06/2018 04:43;Receive order website;A
1666;13221;11/06/2018 04:44;Payment via credit card;B
1666;13222;11/06/2018 04:47;Start preparing pizza;A
1666;13223;11/06/2018 04:51;Baking pizza ready;A
1666;13224;11/06/2018 04:51;Start baking pizza;A
1666;13225;11/06/2018 04:54;Plan route;A
1666;13226;11/06/2018 04:59;Departure pizza;A
1666;13227;11/06/2018 05:07;Pizza arrives at customer;B
1666;13228;11/06/2018 05:40;Pizza received;B
1667;13229;08/03/2018 18:50;Start order website;A
1667;13230;08/03/2018 18:58;Approve order website;A
1667;13231;08/03/2018 18:59;Receive order website;A
1667;13232;08/03/2018 19:02;Start preparing pizza;A
1667;13233;08/03/2018 19:03;Start baking pizza;A
1667;13234;08/03/2018 19:03;Start preparing pizza;B
1667;13235;08/03/2018 19:04;Start baking pizza;A
1667;13236;08/03/2018 19:16;Baking pizza ready;A
1667;13237;08/03/2018 19:16;Plan route;B
1667;13238;08/03/2018 19:18;Departure pizza;A
1667;13239;08/03/2018 19:21;Pizza arrives at customer;A
1667;13240;08/03/2018 19:39;Payment customer;A
1668;13241;24/03/2018 23:55;Order by phone;A
1668;13242;24/03/2018 23:56;Start preparing pizza;A
1668;13243;25/03/2018 00:01;Start baking pizza;A
1668;13244;25/03/2018 00:08;Baking pizza ready;A
1668;13245;25/03/2018 00:09;Start preparing pizza;A
1668;13246;25/03/2018 00:09;Start baking pizza;A
1668;13247;25/03/2018 00:12;Baking pizza ready;A
1668;13248;25/03/2018 00:18;Plan route;A
1668;13249;25/03/2018 00:18;Departure pizza;B
1668;13250;25/03/2018 00:26;Pizza arrives at customer;B
1668;13251;25/03/2018 00:38;Payment customer;B
1670;13252;12/03/2018 18:57;Order by phone;A
1670;13253;12/03/2018 19:00;Start preparing pizza;A
1670;13254;12/03/2018 19:07;Call Customer;A
1670;13255;12/03/2018 19:11;Start preparing pizza;B
1670;13256;12/03/2018 19:16;Start baking pizza;A
1670;13257;12/03/2018 19:27;Baking pizza ready;A
1670;13258;12/03/2018 19:32;Plan route;A
1670;13259;12/03/2018 19:36;Departure pizza;A
1670;13260;12/03/2018 19:36;Pizza arrives at customer;B
1670;13261;12/03/2018 20:01;Payment customer;B
1671;13262;18/02/2018 18:05;Start order website;A
1671;13263;18/02/2018 18:11;Approve order website;A
1671;13264;18/02/2018 18:11;Receive order website;A
1671;13265;18/02/2018 18:11;Start preparing pizza;A
1671;13266;18/02/2018 18:14;Start baking pizza;B
1671;13267;18/02/2018 18:18;Start preparing pizza;A
1671;13268;18/02/2018 18:23;Start baking pizza;A
1671;13269;18/02/2018 18:28;Baking pizza ready;A
1671;13270;18/02/2018 18:33;Plan route;B
1671;13271;18/02/2018 18:37;Departure pizza;A
1671;13272;18/02/2018 18:37;Pizza arrives at customer;A
1671;13273;18/02/2018 18:54;Payment customer;A
1672;13274;02/04/2018 21:04;Order by phone;B
1672;13275;02/04/2018 21:05;Start preparing pizza;A
1672;13276;02/04/2018 21:07;Call Customer;A
1672;13277;02/04/2018 21:12;Start preparing pizza;A
1672;13278;02/04/2018 21:16;Start baking pizza;A
1672;13279;02/04/2018 21:25;Baking pizza ready;B
1672;13280;02/04/2018 21:27;Plan route;B
1672;13281;02/04/2018 21:29;Departure pizza;A
1672;13282;02/04/2018 21:36;Pizza arrives at customer;A
1672;13283;02/04/2018 22:01;Payment customer;A
1673;13284;13/02/2018 05:18;Order by phone;B
1673;13285;13/02/2018 05:21;Start preparing pizza;A
1673;13286;13/02/2018 05:24;Start preparing pizza;B
1673;13287;13/02/2018 05:24;Call Customer;A
1673;13288;13/02/2018 05:30;Start baking pizza;B
1673;13289;13/02/2018 05:41;Plan route;A
1673;13290;13/02/2018 05:41;Baking pizza ready;A
1673;13291;13/02/2018 05:44;Departure pizza;A
1673;13292;13/02/2018 05:46;Pizza arrives at customer;A
1673;13293;13/02/2018 05:57;Payment customer;B
1674;13294;03/03/2018 14:31;Order by phone;A
1674;13295;03/03/2018 14:32;Start preparing pizza;B
1674;13296;03/03/2018 14:39;Start baking pizza;A
1674;13297;03/03/2018 14:55;Baking pizza ready;A
1674;13298;03/03/2018 14:55;Start preparing pizza;A
1674;13299;03/03/2018 14:59;Start baking pizza;A
1674;13300;03/03/2018 15:07;Baking pizza ready;B
1674;13301;03/03/2018 15:11;Plan route;B
1674;13302;03/03/2018 15:16;Departure pizza;A
1674;13303;03/03/2018 15:24;Pizza arrives at customer;A
1674;13304;03/03/2018 15:46;Payment customer;A
1675;13305;01/03/2018 02:39;Start order website;B
1675;13306;01/03/2018 02:48;Approve order website;A
1675;13307;01/03/2018 02:49;Receive order website;A
1675;13308;01/03/2018 02:54;Call Customer;A
1675;13309;01/03/2018 02:55;Start preparing pizza;A
1675;13310;01/03/2018 03:01;Start baking pizza;A
1675;13311;01/03/2018 03:04;Plan route;A
1675;13312;01/03/2018 03:04;Baking pizza ready;A
1675;13313;01/03/2018 03:09;Departure pizza;A
1675;13314;01/03/2018 03:15;Pizza arrives at customer;B
1675;13315;01/03/2018 03:23;Payment customer;B
1676;13316;20/05/2018 12:50;Order by phone;A
1676;13317;20/05/2018 12:51;Start preparing pizza;A
1676;13318;20/05/2018 12:57;Start baking pizza;A
1676;13319;20/05/2018 13:05;Baking pizza ready;B
1676;13320;20/05/2018 13:07;Plan route;A
1676;13321;20/05/2018 13:07;Departure pizza;A
1676;13322;20/05/2018 13:16;Pizza arrives at customer;B
1676;13323;20/05/2018 13:29;Payment customer;A
1677;13324;13/04/2018 05:01;Order by phone;A
1677;13325;13/04/2018 05:02;Start preparing pizza;A
1677;13326;13/04/2018 05:05;Start baking pizza;A
1677;13327;13/04/2018 05:06;Baking pizza ready;B
1677;13328;13/04/2018 05:10;Plan route;A
1677;13329;13/04/2018 05:14;Departure pizza;B
1677;13330;13/04/2018 05:22;Pizza arrives at customer;A
1677;13331;13/04/2018 05:37;Payment customer;A
1678;13332;03/03/2018 08:14;Order by phone;B
1678;13333;03/03/2018 08:15;Start preparing pizza;A
1678;13334;03/03/2018 08:21;Start baking pizza;A
1678;13335;03/03/2018 08:33;Baking pizza ready;B
1678;13336;03/03/2018 08:38;Plan route;A
1678;13337;03/03/2018 08:41;Departure pizza;B
1678;13338;03/03/2018 08:43;Pizza arrives at customer;B
1678;13339;03/03/2018 08:56;Payment customer;A
1679;13340;29/06/2018 01:31;Order by phone;B
1679;13341;29/06/2018 01:32;Start preparing pizza;A
1679;13342;29/06/2018 01:33;Start baking pizza;A
1679;13343;29/06/2018 01:45;Baking pizza ready;A
1679;13344;29/06/2018 01:50;Departure pizza;B
1679;13345;29/06/2018 01:50;Plan route;B
1679;13346;29/06/2018 01:51;Pizza arrives at customer;A
1679;13347;29/06/2018 02:04;Payment customer;A
1680;13348;21/03/2018 10:46;Start order website;A
1680;13349;21/03/2018 10:57;Receive order website;A
1680;13350;21/03/2018 10:57;Approve order website;A
1680;13351;21/03/2018 11:04;Start preparing pizza;A
1680;13352;21/03/2018 11:06;Start baking pizza;A
1680;13353;21/03/2018 11:18;Start preparing pizza;A
1680;13354;21/03/2018 11:23;Start baking pizza;A
1680;13355;21/03/2018 11:25;Baking pizza ready;A
1680;13356;21/03/2018 11:29;Departure pizza;A
1680;13357;21/03/2018 11:29;Plan route;A
1680;13358;21/03/2018 11:38;Pizza arrives at customer;B
1680;13359;21/03/2018 12:15;Payment customer;A
1681;13360;02/05/2018 09:05;Order by phone;A
1681;13361;02/05/2018 09:07;Start preparing pizza;A
1681;13362;02/05/2018 09:08;Start baking pizza;A
1681;13363;02/05/2018 09:18;Baking pizza ready;A
1681;13364;02/05/2018 09:20;Start preparing pizza;A
1681;13365;02/05/2018 09:25;Start baking pizza;A
1681;13366;02/05/2018 09:29;Baking pizza ready;B
1681;13367;02/05/2018 09:34;Plan route;A
1681;13368;02/05/2018 09:39;Pizza arrives at customer;B
1681;13369;02/05/2018 09:39;Departure pizza;A
1681;13370;02/05/2018 09:42;Payment customer;B
1682;13371;28/03/2018 00:50;Order by phone;A
1682;13372;28/03/2018 00:51;Start preparing pizza;A
1682;13373;28/03/2018 00:56;Start baking pizza;A
1682;13374;28/03/2018 01:01;Baking pizza ready;B
1682;13375;28/03/2018 01:02;Departure pizza;B
1682;13376;28/03/2018 01:02;Plan route;A
1682;13377;28/03/2018 01:05;Pizza arrives at customer;A
1682;13378;28/03/2018 01:33;Payment customer;A
1683;13379;30/05/2018 07:40;Order by phone;B
1683;13380;30/05/2018 07:43;Start preparing pizza;A
1683;13381;30/05/2018 07:44;Start baking pizza;A
1683;13382;30/05/2018 07:48;Baking pizza ready;A
